hp_name,ratio_of_sums,n_values,n_models,mean_V_m,grouping_type,n_groups,min_group_size,dataset,seed,family,pool_type,subset,K_actual
min_samples_split,0.4933428465185385,3,25,0.006260791115643716,numeric_exact,3,5,compas,6,RF,Rashomon,HH,25
max_features,0.22220357561361517,3,25,0.006260791115643716,categorical_exact,3,7,compas,6,RF,Rashomon,HH,25
min_samples_leaf,0.08269672820973109,3,25,0.006260791115643716,numeric_exact,3,7,compas,6,RF,Rashomon,HH,25
n_estimators,0.06400867392317759,3,25,0.006260791115643716,numeric_exact,3,7,compas,6,RF,Rashomon,HH,25
n_neighbors,0.4267332319099953,3,25,0.01547382817556786,numeric_tertile,3,7,compas,6,kNN,Rashomon,HH,25
p,0.0004993903193103161,2,25,0.01547382817556786,numeric_exact,2,12,compas,6,kNN,Rashomon,HH,25
max_depth,0.17096910364514106,4,25,0.0011010623349552422,numeric_exact,4,4,compas,6,GBM,Rashomon,non_HH,25
n_estimators,0.12622396692504928,3,25,0.0011010623349552422,numeric_exact,3,6,compas,6,GBM,Rashomon,non_HH,25
learning_rate,0.09378841343352515,3,24,0.0011049161276128771,numeric_exact,3,5,compas,6,GBM,Rashomon,non_HH,25
subsample,0.030825193938443136,3,25,0.0011010623349552422,numeric_exact,3,6,compas,6,GBM,Rashomon,non_HH,25
C,0.6719812490509837,3,25,1.73728922393569e-06,numeric_tertile,3,3,compas,6,LogReg,Rashomon,non_HH,25
l1_ratio,0.13083044695062837,3,25,1.73728922393569e-06,numeric_tertile,3,4,compas,6,LogReg,Rashomon,non_HH,25
learning_rate_init,0.44455995078118155,3,25,0.0012315281765141028,numeric_exact,3,3,compas,6,MLP,Rashomon,non_HH,25
alpha,0.33210090407236775,4,25,0.0012315281765141028,numeric_exact,4,4,compas,6,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.13291699776459248,5,25,0.0012315281765141028,categorical_exact,5,3,compas,6,MLP,Rashomon,non_HH,25
activation,0.0018624910801053572,2,25,0.0012315281765141028,categorical_exact,2,10,compas,6,MLP,Rashomon,non_HH,25
max_depth,0.5566469040483671,4,20,0.0030342374319009486,numeric_exact,4,2,compas,6,RF,Rashomon,non_HH,25
min_samples_split,0.32024536700185596,3,25,0.002960972903973157,numeric_exact,3,5,compas,6,RF,Rashomon,non_HH,25
max_features,0.2174790255978552,3,25,0.002960972903973157,categorical_exact,3,7,compas,6,RF,Rashomon,non_HH,25
n_estimators,0.054532799524361734,3,25,0.002960972903973157,numeric_exact,3,7,compas,6,RF,Rashomon,non_HH,25
min_samples_leaf,0.04782183721402341,3,25,0.002960972903973157,numeric_exact,3,7,compas,6,RF,Rashomon,non_HH,25
n_neighbors,0.4497401501447118,3,25,0.009704249814077115,numeric_tertile,3,7,compas,6,kNN,Rashomon,non_HH,25
p,9.662306530220181e-05,2,25,0.009704249814077115,numeric_exact,2,12,compas,6,kNN,Rashomon,non_HH,25
n_estimators,0.341950321810338,3,25,0.001771053687129696,numeric_exact,3,7,compas,7,GBM,Rashomon,all,25
max_depth,0.11958826575962064,4,25,0.001771053687129696,numeric_exact,4,6,compas,7,GBM,Rashomon,all,25
learning_rate,0.04974320736255578,4,25,0.001771053687129696,numeric_exact,4,2,compas,7,GBM,Rashomon,all,25
subsample,0.025071336622842708,3,25,0.001771053687129696,numeric_exact,3,6,compas,7,GBM,Rashomon,all,25
C,0.2639363131010108,3,25,3.56354363772476e-05,numeric_tertile,3,4,compas,7,LogReg,Rashomon,all,25
l1_ratio,0.10364267383596018,3,25,3.56354363772476e-05,numeric_tertile,3,3,compas,7,LogReg,Rashomon,all,25
learning_rate_init,0.4407152841005894,3,25,0.0013142616644761908,numeric_exact,3,7,compas,7,MLP,Rashomon,all,25
alpha,0.09115836248873545,4,25,0.0013142616644761908,numeric_exact,4,5,compas,7,MLP,Rashomon,all,25
hidden_layer_sizes,0.0755520871897492,5,25,0.0013142616644761908,categorical_exact,5,3,compas,7,MLP,Rashomon,all,25
activation,0.025391191080554477,2,25,0.0013142616644761908,categorical_exact,2,7,compas,7,MLP,Rashomon,all,25
max_depth,0.30183920092006616,4,23,0.004289397169050497,numeric_exact,4,2,compas,7,RF,Rashomon,all,25
min_samples_split,0.1412351707164335,3,25,0.004101627768831646,numeric_exact,3,6,compas,7,RF,Rashomon,all,25
max_features,0.07593684158978392,3,25,0.004101627768831646,categorical_exact,3,7,compas,7,RF,Rashomon,all,25
n_estimators,0.07413734333060631,3,25,0.004101627768831646,numeric_exact,3,6,compas,7,RF,Rashomon,all,25
min_samples_leaf,0.0239266352572099,3,25,0.004101627768831646,numeric_exact,3,5,compas,7,RF,Rashomon,all,25
weights,0.870996767093916,2,25,0.012169174617343292,categorical_exact,2,3,compas,7,kNN,Rashomon,all,25
n_neighbors,0.13034117832207892,3,25,0.012169174617343292,numeric_tertile,3,5,compas,7,kNN,Rashomon,all,25
p,0.015489611558228299,2,25,0.012169174617343292,numeric_exact,2,12,compas,7,kNN,Rashomon,all,25
n_estimators,0.1061937486069362,3,25,0.0040235205058720145,numeric_exact,3,7,compas,7,GBM,Rashomon,HH,25
max_depth,0.06957253658059662,4,25,0.0040235205058720145,numeric_exact,4,6,compas,7,GBM,Rashomon,HH,25
learning_rate,0.03589144331571451,4,25,0.0040235205058720145,numeric_exact,4,2,compas,7,GBM,Rashomon,HH,25
subsample,0.00970624460824439,3,25,0.0040235205058720145,numeric_exact,3,6,compas,7,GBM,Rashomon,HH,25
C,0.24424324338263068,3,25,3.821348437794813e-05,numeric_tertile,3,4,compas,7,LogReg,Rashomon,HH,25
l1_ratio,0.10587714691735556,3,25,3.821348437794813e-05,numeric_tertile,3,3,compas,7,LogReg,Rashomon,HH,25
learning_rate_init,0.34809181846968595,3,25,0.0033596005680085637,numeric_exact,3,7,compas,7,MLP,Rashomon,HH,25
alpha,0.10384248350744689,4,25,0.0033596005680085637,numeric_exact,4,5,compas,7,MLP,Rashomon,HH,25
hidden_layer_sizes,0.043081652289039284,5,25,0.0033596005680085637,categorical_exact,5,3,compas,7,MLP,Rashomon,HH,25
activation,0.0031669240498129834,2,25,0.0033596005680085637,categorical_exact,2,7,compas,7,MLP,Rashomon,HH,25
max_depth,0.3231056499823478,4,23,0.009658179410011314,numeric_exact,4,2,compas,7,RF,Rashomon,HH,25
min_samples_leaf,0.12577182890167743,3,25,0.009104891718368728,numeric_exact,3,5,compas,7,RF,Rashomon,HH,25
min_samples_split,0.07536208435290913,3,25,0.009104891718368728,numeric_exact,3,6,compas,7,RF,Rashomon,HH,25
max_features,0.03740577659966012,3,25,0.009104891718368728,categorical_exact,3,7,compas,7,RF,Rashomon,HH,25
n_estimators,0.0330258922155897,3,25,0.009104891718368728,numeric_exact,3,6,compas,7,RF,Rashomon,HH,25
weights,0.8723550849172753,2,25,0.021077658616433407,categorical_exact,2,3,compas,7,kNN,Rashomon,HH,25
n_neighbors,0.19011478213574334,3,25,0.021077658616433407,numeric_tertile,3,5,compas,7,kNN,Rashomon,HH,25
p,0.012659258486024116,2,25,0.021077658616433407,numeric_exact,2,12,compas,7,kNN,Rashomon,HH,25
n_estimators,0.3638505087988223,3,25,0.0016388472707691787,numeric_exact,3,7,compas,7,GBM,Rashomon,non_HH,25
max_depth,0.1223853102432379,4,25,0.0016388472707691787,numeric_exact,4,6,compas,7,GBM,Rashomon,non_HH,25
learning_rate,0.05437443223451997,4,25,0.0016388472707691787,numeric_exact,4,2,compas,7,GBM,Rashomon,non_HH,25
subsample,0.03324166952885102,3,25,0.0016388472707691787,numeric_exact,3,6,compas,7,GBM,Rashomon,non_HH,25
C,0.26531399387472937,3,25,3.548412028036129e-05,numeric_tertile,3,4,compas,7,LogReg,Rashomon,non_HH,25
l1_ratio,0.10347775888229419,3,25,3.548412028036129e-05,numeric_tertile,3,3,compas,7,LogReg,Rashomon,non_HH,25
learning_rate_init,0.4339043482839475,3,25,0.0011942124258242544,numeric_exact,3,7,compas,7,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.08679626756871946,5,25,0.0011942124258242544,categorical_exact,5,3,compas,7,MLP,Rashomon,non_HH,25
alpha,0.08371166422151398,4,25,0.0011942124258242544,numeric_exact,4,5,compas,7,MLP,Rashomon,non_HH,25
activation,0.03167446649273647,2,25,0.0011942124258242544,categorical_exact,2,7,compas,7,MLP,Rashomon,non_HH,25
max_depth,0.3054629501297476,4,23,0.003974281556961822,numeric_exact,4,2,compas,7,RF,Rashomon,non_HH,25
min_samples_split,0.15332818707303175,3,25,0.0038079659082572025,numeric_exact,3,6,compas,7,RF,Rashomon,non_HH,25
max_features,0.08314008762094696,3,25,0.0038079659082572025,categorical_exact,3,7,compas,7,RF,Rashomon,non_HH,25
n_estimators,0.08231201805148837,3,25,0.0038079659082572025,numeric_exact,3,6,compas,7,RF,Rashomon,non_HH,25
min_samples_leaf,0.02050393059181338,3,25,0.0038079659082572025,numeric_exact,3,5,compas,7,RF,Rashomon,non_HH,25
weights,0.869467699191787,2,25,0.011646299547697504,categorical_exact,2,3,compas,7,kNN,Rashomon,non_HH,25
n_neighbors,0.12536792910844724,3,25,0.011646299547697504,numeric_tertile,3,5,compas,7,kNN,Rashomon,non_HH,25
p,0.015748830015458393,2,25,0.011646299547697504,numeric_exact,2,12,compas,7,kNN,Rashomon,non_HH,25
learning_rate,0.29772178836434066,4,25,0.0010332186109269267,numeric_exact,4,4,compas,8,GBM,Rashomon,all,25
max_depth,0.23295957707444062,4,25,0.0010332186109269267,numeric_exact,4,3,compas,8,GBM,Rashomon,all,25
n_estimators,0.05023112206682465,3,25,0.0010332186109269267,numeric_exact,3,6,compas,8,GBM,Rashomon,all,25
subsample,0.0314016322000646,3,25,0.0010332186109269267,numeric_exact,3,7,compas,8,GBM,Rashomon,all,25
C,0.9461828768207473,3,25,3.7628812044235266e-06,numeric_tertile,3,2,compas,8,LogReg,Rashomon,all,25
l1_ratio,0.14096636277360097,3,25,3.7628812044235266e-06,numeric_tertile,3,8,compas,8,LogReg,Rashomon,all,25
learning_rate_init,0.31578693377283623,3,25,0.0014604603026583446,numeric_exact,3,6,compas,8,MLP,Rashomon,all,25
hidden_layer_sizes,0.23375079764420248,5,25,0.0014604603026583446,categorical_exact,5,2,compas,8,MLP,Rashomon,all,25
alpha,0.08369178598427256,4,25,0.0014604603026583446,numeric_exact,4,5,compas,8,MLP,Rashomon,all,25
activation,0.003805716509116627,2,25,0.0014604603026583446,categorical_exact,2,10,compas,8,MLP,Rashomon,all,25
max_depth,0.6871707140856335,4,24,0.0029782135449321957,numeric_exact,4,3,compas,8,RF,Rashomon,all,25
min_samples_leaf,0.29920629406239796,3,25,0.0029453400753138665,numeric_exact,3,4,compas,8,RF,Rashomon,all,25
max_features,0.10423110540061559,3,25,0.0029453400753138665,categorical_exact,3,4,compas,8,RF,Rashomon,all,25
min_samples_split,0.025612492191110527,3,25,0.0029453400753138665,numeric_exact,3,6,compas,8,RF,Rashomon,all,25
n_estimators,0.0034151334103377225,3,25,0.0029453400753138665,numeric_exact,3,6,compas,8,RF,Rashomon,all,25
n_neighbors,0.4687808945770887,3,25,0.009031090525515923,numeric_tertile,3,7,compas,8,kNN,Rashomon,all,25
p,0.02831454631326609,2,25,0.009031090525515923,numeric_exact,2,12,compas,8,kNN,Rashomon,all,25
learning_rate,0.28725577024871113,4,25,0.002645822963302125,numeric_exact,4,4,compas,8,GBM,Rashomon,HH,25
max_depth,0.1501912837694896,4,25,0.002645822963302125,numeric_exact,4,3,compas,8,GBM,Rashomon,HH,25
subsample,0.08119005706342872,3,25,0.002645822963302125,numeric_exact,3,7,compas,8,GBM,Rashomon,HH,25
n_estimators,0.009334089433835678,3,25,0.002645822963302125,numeric_exact,3,6,compas,8,GBM,Rashomon,HH,25
C,0.8373699804661258,3,25,2.5276775809465527e-07,numeric_tertile,3,2,compas,8,LogReg,Rashomon,HH,25
l1_ratio,0.12458185543626438,3,25,2.5276775809465527e-07,numeric_tertile,3,8,compas,8,LogReg,Rashomon,HH,25
learning_rate_init,0.23442778571678813,3,25,0.0027487537213875812,numeric_exact,3,6,compas,8,MLP,Rashomon,HH,25
hidden_layer_sizes,0.19607797126041104,5,25,0.0027487537213875812,categorical_exact,5,2,compas,8,MLP,Rashomon,HH,25
alpha,0.08265323742491712,4,25,0.0027487537213875812,numeric_exact,4,5,compas,8,MLP,Rashomon,HH,25
activation,0.003874590152284756,2,25,0.0027487537213875812,categorical_exact,2,10,compas,8,MLP,Rashomon,HH,25
max_depth,0.630026805526748,4,24,0.005419297444503399,numeric_exact,4,3,compas,8,RF,Rashomon,HH,25
min_samples_leaf,0.4223226268287096,3,25,0.005309467097332814,numeric_exact,3,4,compas,8,RF,Rashomon,HH,25
max_features,0.20957865509489162,3,25,0.005309467097332814,categorical_exact,3,4,compas,8,RF,Rashomon,HH,25
min_samples_split,0.01724634959880595,3,25,0.005309467097332814,numeric_exact,3,6,compas,8,RF,Rashomon,HH,25
n_estimators,0.009938234940161788,3,25,0.005309467097332814,numeric_exact,3,6,compas,8,RF,Rashomon,HH,25
n_neighbors,0.5299492228365529,3,25,0.013317446670959195,numeric_tertile,3,7,compas,8,kNN,Rashomon,HH,25
p,0.026234231175496222,2,25,0.013317446670959195,numeric_exact,2,12,compas,8,kNN,Rashomon,HH,25
learning_rate,0.2878042127337414,4,25,0.000829282697511796,numeric_exact,4,4,compas,8,GBM,Rashomon,non_HH,25
max_depth,0.2542774203870086,4,25,0.000829282697511796,numeric_exact,4,3,compas,8,GBM,Rashomon,non_HH,25
n_estimators,0.08265174511238141,3,25,0.000829282697511796,numeric_exact,3,6,compas,8,GBM,Rashomon,non_HH,25
subsample,0.021119199191416037,3,25,0.000829282697511796,numeric_exact,3,7,compas,8,GBM,Rashomon,non_HH,25
C,0.9468232495954891,3,25,4.206783139088068e-06,numeric_tertile,3,2,compas,8,LogReg,Rashomon,non_HH,25
l1_ratio,0.14106402680681135,3,25,4.206783139088068e-06,numeric_tertile,3,8,compas,8,LogReg,Rashomon,non_HH,25
learning_rate_init,0.32720546856046095,3,25,0.0012975379499384882,numeric_exact,3,6,compas,8,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.24686801137704925,5,25,0.0012975379499384882,categorical_exact,5,2,compas,8,MLP,Rashomon,non_HH,25
alpha,0.08222064381778227,4,25,0.0012975379499384882,numeric_exact,4,5,compas,8,MLP,Rashomon,non_HH,25
activation,0.01021637764455604,2,25,0.0012975379499384882,categorical_exact,2,10,compas,8,MLP,Rashomon,non_HH,25
max_depth,0.695762690503014,4,24,0.002669505042410311,numeric_exact,4,3,compas,8,RF,Rashomon,non_HH,25
min_samples_leaf,0.2543788693099104,3,25,0.0026463638242857092,numeric_exact,3,4,compas,8,RF,Rashomon,non_HH,25
max_features,0.07585433495287329,3,25,0.0026463638242857092,categorical_exact,3,4,compas,8,RF,Rashomon,non_HH,25
min_samples_split,0.03369096930983258,3,25,0.0026463638242857092,numeric_exact,3,6,compas,8,RF,Rashomon,non_HH,25
n_estimators,0.004779668077443998,3,25,0.0026463638242857092,numeric_exact,3,6,compas,8,RF,Rashomon,non_HH,25
n_neighbors,0.458273978914114,3,25,0.008489022066841599,numeric_tertile,3,7,compas,8,kNN,Rashomon,non_HH,25
p,0.028625250659745284,2,25,0.008489022066841599,numeric_exact,2,12,compas,8,kNN,Rashomon,non_HH,25
max_depth,0.130514869561327,4,25,0.0009529996767103206,numeric_exact,4,4,compas,9,GBM,Rashomon,all,25
n_estimators,0.0749667641609167,3,25,0.0009529996767103206,numeric_exact,3,6,compas,9,GBM,Rashomon,all,25
subsample,0.013656500659625625,3,25,0.0009529996767103206,numeric_exact,3,6,compas,9,GBM,Rashomon,all,25
learning_rate,0.012349841013729799,4,25,0.0009529996767103206,numeric_exact,4,4,compas,9,GBM,Rashomon,all,25
C,0.32847791472534016,3,25,1.6700529234749326e-06,numeric_tertile,3,5,compas,9,LogReg,Rashomon,all,25
l1_ratio,0.11882706034416896,3,25,1.6700529234749326e-06,numeric_tertile,3,5,compas,9,LogReg,Rashomon,all,25
learning_rate_init,0.3024549362942497,3,25,0.0012197656428722232,numeric_exact,3,5,compas,9,MLP,Rashomon,all,25
hidden_layer_sizes,0.20078532897735515,5,25,0.0012197656428722232,categorical_exact,5,3,compas,9,MLP,Rashomon,all,25
alpha,0.06358071715436221,4,25,0.0012197656428722232,numeric_exact,4,5,compas,9,MLP,Rashomon,all,25
activation,0.02137184073987414,2,25,0.0012197656428722232,categorical_exact,2,7,compas,9,MLP,Rashomon,all,25
max_depth,0.49227097059414715,3,22,0.0030519137699766014,numeric_exact,3,2,compas,9,RF,Rashomon,all,25
min_samples_leaf,0.18758074821306117,3,25,0.0029471892486301523,numeric_exact,3,5,compas,9,RF,Rashomon,all,25
min_samples_split,0.16086360232873573,3,25,0.0029471892486301523,numeric_exact,3,7,compas,9,RF,Rashomon,all,25
max_features,0.1567762181711429,3,25,0.0029471892486301523,categorical_exact,3,5,compas,9,RF,Rashomon,all,25
n_estimators,0.018590909857379437,3,25,0.0029471892486301523,numeric_exact,3,7,compas,9,RF,Rashomon,all,25
n_neighbors,0.32939799845822865,3,25,0.011373589180261883,numeric_tertile,3,7,compas,9,kNN,Rashomon,all,25
p,0.01206379111579486,2,25,0.011373589180261883,numeric_exact,2,12,compas,9,kNN,Rashomon,all,25
max_depth,0.1947978874622516,4,25,0.0045664839590502035,numeric_exact,4,4,compas,9,GBM,Rashomon,HH,25
learning_rate,0.09559162283274457,4,25,0.0045664839590502035,numeric_exact,4,4,compas,9,GBM,Rashomon,HH,25
subsample,0.06274562933508657,3,25,0.0045664839590502035,numeric_exact,3,6,compas,9,GBM,Rashomon,HH,25
n_estimators,0.026174495207772912,3,25,0.0045664839590502035,numeric_exact,3,6,compas,9,GBM,Rashomon,HH,25
C,0.3315116519975883,3,25,1.2517989592461242e-06,numeric_tertile,3,5,compas,9,LogReg,Rashomon,HH,25
l1_ratio,0.11668731047109171,3,25,1.2517989592461242e-06,numeric_tertile,3,5,compas,9,LogReg,Rashomon,HH,25
learning_rate_init,0.19653921521908432,3,25,0.0025984788380923446,numeric_exact,3,5,compas,9,MLP,Rashomon,HH,25
hidden_layer_sizes,0.08511974105984184,5,25,0.0025984788380923446,categorical_exact,5,3,compas,9,MLP,Rashomon,HH,25
activation,0.04097610360209239,2,25,0.0025984788380923446,categorical_exact,2,7,compas,9,MLP,Rashomon,HH,25
alpha,0.016551383332755857,4,25,0.0025984788380923446,numeric_exact,4,5,compas,9,MLP,Rashomon,HH,25
max_depth,0.3351963944513544,3,22,0.0072518676186375895,numeric_exact,3,2,compas,9,RF,Rashomon,HH,25
min_samples_leaf,0.26583408362117206,3,25,0.006828947057947364,numeric_exact,3,5,compas,9,RF,Rashomon,HH,25
max_features,0.2182414469139096,3,25,0.006828947057947364,categorical_exact,3,5,compas,9,RF,Rashomon,HH,25
min_samples_split,0.15265858628259912,3,25,0.006828947057947364,numeric_exact,3,7,compas,9,RF,Rashomon,HH,25
n_estimators,0.007028089584623001,3,25,0.006828947057947364,numeric_exact,3,7,compas,9,RF,Rashomon,HH,25
n_neighbors,0.5145605429621735,3,25,0.01918787759273924,numeric_tertile,3,7,compas,9,kNN,Rashomon,HH,25
p,0.0004215505634363056,2,25,0.01918787759273924,numeric_exact,2,12,compas,9,kNN,Rashomon,HH,25
max_depth,0.10986985584930241,4,25,0.000754891985792564,numeric_exact,4,4,compas,9,GBM,Rashomon,non_HH,25
n_estimators,0.08413136627462536,3,25,0.000754891985792564,numeric_exact,3,6,compas,9,GBM,Rashomon,non_HH,25
subsample,0.026800422879521266,3,25,0.000754891985792564,numeric_exact,3,6,compas,9,GBM,Rashomon,non_HH,25
learning_rate,0.005284570688552887,4,25,0.000754891985792564,numeric_exact,4,4,compas,9,GBM,Rashomon,non_HH,25
C,0.32835208935537136,3,25,1.6929835136190557e-06,numeric_tertile,3,5,compas,9,LogReg,Rashomon,non_HH,25
l1_ratio,0.1189136753917063,3,25,1.6929835136190557e-06,numeric_tertile,3,5,compas,9,LogReg,Rashomon,non_HH,25
learning_rate_init,0.29767672446369636,3,25,0.00114417829664305,numeric_exact,3,5,compas,9,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.21603791126592137,5,25,0.00114417829664305,categorical_exact,5,3,compas,9,MLP,Rashomon,non_HH,25
alpha,0.06962137136044823,4,25,0.00114417829664305,numeric_exact,4,5,compas,9,MLP,Rashomon,non_HH,25
activation,0.017582747986128768,2,25,0.00114417829664305,categorical_exact,2,7,compas,9,MLP,Rashomon,non_HH,25
max_depth,0.5163485823905981,3,22,0.0028216531423087836,numeric_exact,3,2,compas,9,RF,Rashomon,non_HH,25
min_samples_leaf,0.17260247499184328,3,25,0.0027343735792596914,numeric_exact,3,5,compas,9,RF,Rashomon,non_HH,25
min_samples_split,0.16000285247895393,3,25,0.0027343735792596914,numeric_exact,3,7,compas,9,RF,Rashomon,non_HH,25
max_features,0.14517378389868796,3,25,0.0027343735792596914,categorical_exact,3,5,compas,9,RF,Rashomon,non_HH,25
n_estimators,0.022730890835191826,3,25,0.0027343735792596914,numeric_exact,3,7,compas,9,RF,Rashomon,non_HH,25
n_neighbors,0.3129793508256731,3,25,0.010945174245367291,numeric_tertile,3,7,compas,9,kNN,Rashomon,non_HH,25
p,0.013473759341601277,2,25,0.010945174245367291,numeric_exact,2,12,compas,9,kNN,Rashomon,non_HH,25
n_estimators,0.13860566166210964,3,50,0.004184828593308496,numeric_exact,3,12,compas,0,GBM,full_pool,all,50
learning_rate,0.10502381728918246,4,50,0.004184828593308496,numeric_exact,4,10,compas,0,GBM,full_pool,all,50
max_depth,0.06845790092176256,4,50,0.004184828593308496,numeric_exact,4,10,compas,0,GBM,full_pool,all,50
subsample,0.00025243556569805217,3,50,0.004184828593308496,numeric_exact,3,13,compas,0,GBM,full_pool,all,50
C,0.5505280147561064,3,50,0.0077346374581472,numeric_tertile,3,15,compas,0,LogReg,full_pool,all,50
l1_ratio,0.029840495704983185,3,50,0.0077346374581472,numeric_tertile,3,9,compas,0,LogReg,full_pool,all,50
learning_rate_init,0.12428686769408455,3,50,0.001781634028675438,numeric_exact,3,16,compas,0,MLP,full_pool,all,50
activation,0.08349424399539024,2,50,0.001781634028675438,categorical_exact,2,23,compas,0,MLP,full_pool,all,50
hidden_layer_sizes,0.06280360618995845,5,50,0.001781634028675438,categorical_exact,5,8,compas,0,MLP,full_pool,all,50
alpha,0.030444189907996005,4,50,0.001781634028675438,numeric_exact,4,10,compas,0,MLP,full_pool,all,50
max_depth,0.2272937880175887,4,43,0.006728626293648125,numeric_exact,4,9,compas,0,RF,full_pool,all,50
min_samples_leaf,0.11163794956659108,3,50,0.006391973175479491,numeric_exact,3,16,compas,0,RF,full_pool,all,50
min_samples_split,0.07753813316054127,3,50,0.006391973175479491,numeric_exact,3,14,compas,0,RF,full_pool,all,50
max_features,0.02319419994357059,3,50,0.006391973175479491,categorical_exact,3,14,compas,0,RF,full_pool,all,50
n_estimators,0.017904374010275424,3,50,0.006391973175479491,numeric_exact,3,14,compas,0,RF,full_pool,all,50
weights,0.49672054509485614,2,50,0.019218483423788867,categorical_exact,2,24,compas,0,kNN,full_pool,all,50
n_neighbors,0.09820390502421658,3,50,0.019218483423788867,numeric_tertile,3,16,compas,0,kNN,full_pool,all,50
p,0.0001430870309617153,2,50,0.019218483423788867,numeric_exact,2,25,compas,0,kNN,full_pool,all,50
n_estimators,0.13246503600595716,3,50,0.006777045956639222,numeric_exact,3,12,compas,0,GBM,full_pool,HH,50
learning_rate,0.11633316767396511,4,50,0.006777045956639222,numeric_exact,4,10,compas,0,GBM,full_pool,HH,50
max_depth,0.08032035302705608,4,50,0.006777045956639222,numeric_exact,4,10,compas,0,GBM,full_pool,HH,50
subsample,0.007195967214673683,3,50,0.006777045956639222,numeric_exact,3,13,compas,0,GBM,full_pool,HH,50
C,0.5310970134655257,3,50,0.02778410424114438,numeric_tertile,3,15,compas,0,LogReg,full_pool,HH,50
l1_ratio,0.02789315812614037,3,50,0.02778410424114438,numeric_tertile,3,9,compas,0,LogReg,full_pool,HH,50
hidden_layer_sizes,0.08774934228950544,5,50,0.002186677131687019,categorical_exact,5,8,compas,0,MLP,full_pool,HH,50
alpha,0.07269794848306363,4,50,0.002186677131687019,numeric_exact,4,10,compas,0,MLP,full_pool,HH,50
learning_rate_init,0.0714388972505738,3,50,0.002186677131687019,numeric_exact,3,16,compas,0,MLP,full_pool,HH,50
activation,0.033768925109472464,2,50,0.002186677131687019,categorical_exact,2,23,compas,0,MLP,full_pool,HH,50
max_depth,0.31104659690064984,4,43,0.007807811403369448,numeric_exact,4,9,compas,0,RF,full_pool,HH,50
min_samples_leaf,0.06913327100704036,3,50,0.007532794199861065,numeric_exact,3,16,compas,0,RF,full_pool,HH,50
min_samples_split,0.06701344039011876,3,50,0.007532794199861065,numeric_exact,3,14,compas,0,RF,full_pool,HH,50
max_features,0.045471480041986,3,50,0.007532794199861065,categorical_exact,3,14,compas,0,RF,full_pool,HH,50
n_estimators,0.011253132003592108,3,50,0.007532794199861065,numeric_exact,3,14,compas,0,RF,full_pool,HH,50
weights,0.684946181411976,2,50,0.023479887880893516,categorical_exact,2,24,compas,0,kNN,full_pool,HH,50
n_neighbors,0.0364084824851442,3,50,0.023479887880893516,numeric_tertile,3,16,compas,0,kNN,full_pool,HH,50
p,0.0017369659710572373,2,50,0.023479887880893516,numeric_exact,2,25,compas,0,kNN,full_pool,HH,50
n_estimators,0.1386415788738403,3,50,0.004085988650677898,numeric_exact,3,12,compas,0,GBM,full_pool,non_HH,50
learning_rate,0.10449506067171113,4,50,0.004085988650677898,numeric_exact,4,10,compas,0,GBM,full_pool,non_HH,50
max_depth,0.0675624935579626,4,50,0.004085988650677898,numeric_exact,4,10,compas,0,GBM,full_pool,non_HH,50
subsample,0.00022927866860756327,3,50,0.004085988650677898,numeric_exact,3,13,compas,0,GBM,full_pool,non_HH,50
C,0.551864960367042,3,50,0.006970161386565293,numeric_tertile,3,15,compas,0,LogReg,full_pool,non_HH,50
l1_ratio,0.03006629335703568,3,50,0.006970161386565293,numeric_tertile,3,9,compas,0,LogReg,full_pool,non_HH,50
learning_rate_init,0.12680398019359063,3,50,0.0017661899391361474,numeric_exact,3,16,compas,0,MLP,full_pool,non_HH,50
activation,0.08415013467803846,2,50,0.0017661899391361474,categorical_exact,2,23,compas,0,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.060258375964207536,5,50,0.0017661899391361474,categorical_exact,5,8,compas,0,MLP,full_pool,non_HH,50
alpha,0.031885433690790575,4,50,0.0017661899391361474,numeric_exact,4,10,compas,0,MLP,full_pool,non_HH,50
max_depth,0.22389496010623755,4,43,0.006687477508888967,numeric_exact,4,9,compas,0,RF,full_pool,non_HH,50
min_samples_leaf,0.11348549867784598,3,50,0.006348474244334006,numeric_exact,3,16,compas,0,RF,full_pool,non_HH,50
min_samples_split,0.07779518696678657,3,50,0.006348474244334006,numeric_exact,3,14,compas,0,RF,full_pool,non_HH,50
max_features,0.022434975875351794,3,50,0.006348474244334006,categorical_exact,3,14,compas,0,RF,full_pool,non_HH,50
n_estimators,0.018276068228792765,3,50,0.006348474244334006,numeric_exact,3,14,compas,0,RF,full_pool,non_HH,50
weights,0.4813100969711382,2,50,0.019055998217870487,categorical_exact,2,24,compas,0,kNN,full_pool,non_HH,50
n_neighbors,0.10669201321762384,3,50,0.019055998217870487,numeric_tertile,3,16,compas,0,kNN,full_pool,non_HH,50
p,0.00010938521057046632,2,50,0.019055998217870487,numeric_exact,2,25,compas,0,kNN,full_pool,non_HH,50
max_depth,0.33604745196300295,4,50,0.005742973306627027,numeric_exact,4,8,compas,1,GBM,full_pool,all,50
