hp_name,ratio_of_sums,n_values,n_models,mean_V_m,grouping_type,n_groups,min_group_size,dataset,seed,family,pool_type,subset,K_actual
max_depth,0.007911638498949764,3,18,0.009449064530253218,numeric_exact,3,2,adult,8,RF,Rashomon,HH,25
n_neighbors,0.554702059594275,3,25,0.006184311045714669,numeric_tertile,3,4,adult,8,kNN,Rashomon,HH,25
weights,0.06435784686721793,2,25,0.006184311045714669,categorical_exact,2,12,adult,8,kNN,Rashomon,HH,25
p,0.020150961495836017,2,25,0.006184311045714669,numeric_exact,2,12,adult,8,kNN,Rashomon,HH,25
learning_rate,0.23580765218804672,3,25,0.0010650034335803196,numeric_exact,3,5,adult,8,GBM,Rashomon,non_HH,25
max_depth,0.093154382863676,3,24,0.0010758197690662844,numeric_exact,3,7,adult,8,GBM,Rashomon,non_HH,25
n_estimators,0.03515054943297594,3,25,0.0010650034335803196,numeric_exact,3,5,adult,8,GBM,Rashomon,non_HH,25
subsample,0.009622394009719652,3,25,0.0010650034335803196,numeric_exact,3,7,adult,8,GBM,Rashomon,non_HH,25
C,0.45432677695120294,3,25,1.2613431592489455e-05,numeric_tertile,3,4,adult,8,LogReg,Rashomon,non_HH,25
l1_ratio,0.13729003420375485,3,25,1.2613431592489455e-05,numeric_tertile,3,8,adult,8,LogReg,Rashomon,non_HH,25
learning_rate_init,0.4812815145757584,3,25,0.0010388326611647828,numeric_exact,3,5,adult,8,MLP,Rashomon,non_HH,25
activation,0.14540051367986379,2,25,0.0010388326611647828,categorical_exact,2,11,adult,8,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.05442560323336425,4,24,0.001038775185882345,categorical_exact,4,5,adult,8,MLP,Rashomon,non_HH,25
alpha,0.05065820593298046,4,25,0.0010388326611647828,numeric_exact,4,5,adult,8,MLP,Rashomon,non_HH,25
n_estimators,0.3436222085342718,3,25,0.0018540236661960172,numeric_exact,3,6,adult,8,RF,Rashomon,non_HH,25
max_depth,0.2796674347762402,3,18,0.0018758794243814243,numeric_exact,3,2,adult,8,RF,Rashomon,non_HH,25
min_samples_split,0.26065512426392407,3,25,0.0018540236661960172,numeric_exact,3,2,adult,8,RF,Rashomon,non_HH,25
min_samples_leaf,0.10369888468451582,3,25,0.0018540236661960172,numeric_exact,3,5,adult,8,RF,Rashomon,non_HH,25
max_features,0.0749837658426416,3,25,0.0018540236661960172,categorical_exact,3,3,adult,8,RF,Rashomon,non_HH,25
n_neighbors,0.5646107738565611,3,25,0.0011379508150429205,numeric_tertile,3,4,adult,8,kNN,Rashomon,non_HH,25
weights,0.0879334162310394,2,25,0.0011379508150429205,categorical_exact,2,12,adult,8,kNN,Rashomon,non_HH,25
p,0.05763398939840857,2,25,0.0011379508150429205,numeric_exact,2,12,adult,8,kNN,Rashomon,non_HH,25
max_depth,0.30314570015369585,4,25,0.0012437372844397517,numeric_exact,4,4,adult,9,GBM,Rashomon,all,25
learning_rate,0.0808770111893397,3,24,0.0012264169623652555,numeric_exact,3,7,adult,9,GBM,Rashomon,all,25
subsample,0.036802268340669755,3,25,0.0012437372844397517,numeric_exact,3,5,adult,9,GBM,Rashomon,all,25
n_estimators,0.03603084024054585,3,25,0.0012437372844397517,numeric_exact,3,6,adult,9,GBM,Rashomon,all,25
C,0.225203860199197,3,25,0.00014728206192626613,numeric_tertile,3,4,adult,9,LogReg,Rashomon,all,25
l1_ratio,0.16534858244763384,3,25,0.00014728206192626613,numeric_tertile,3,4,adult,9,LogReg,Rashomon,all,25
learning_rate_init,0.8151533063943867,3,25,0.0015117673390512623,numeric_exact,3,5,adult,9,MLP,Rashomon,all,25
activation,0.13396030728191272,2,25,0.0015117673390512623,categorical_exact,2,12,adult,9,MLP,Rashomon,all,25
alpha,0.12794556140595056,4,25,0.0015117673390512623,numeric_exact,4,4,adult,9,MLP,Rashomon,all,25
hidden_layer_sizes,0.07635232343381015,5,25,0.0015117673390512623,categorical_exact,5,3,adult,9,MLP,Rashomon,all,25
max_features,0.5683688398907557,3,25,0.002793764153682621,categorical_exact,3,7,adult,9,RF,Rashomon,all,25
max_depth,0.3252037562220537,3,18,0.0026478439768336985,numeric_exact,3,4,adult,9,RF,Rashomon,all,25
min_samples_split,0.24872009657277247,3,25,0.002793764153682621,numeric_exact,3,5,adult,9,RF,Rashomon,all,25
min_samples_leaf,0.07551551347450955,3,25,0.002793764153682621,numeric_exact,3,4,adult,9,RF,Rashomon,all,25
n_estimators,0.02034883152688822,3,25,0.002793764153682621,numeric_exact,3,6,adult,9,RF,Rashomon,all,25
n_neighbors,0.5857279204340823,3,25,0.0016481118935654413,numeric_tertile,3,6,adult,9,kNN,Rashomon,all,25
weights,0.15608906208825735,2,25,0.0016481118935654413,categorical_exact,2,12,adult,9,kNN,Rashomon,all,25
p,0.020615338634453004,2,25,0.0016481118935654413,numeric_exact,2,9,adult,9,kNN,Rashomon,all,25
max_depth,0.33346598593346993,4,25,0.0037268504910769502,numeric_exact,4,4,adult,9,GBM,Rashomon,HH,25
learning_rate,0.13647545470102027,3,24,0.0036801641324629582,numeric_exact,3,7,adult,9,GBM,Rashomon,HH,25
subsample,0.05208959242177673,3,25,0.0037268504910769502,numeric_exact,3,5,adult,9,GBM,Rashomon,HH,25
n_estimators,0.02467565170889193,3,25,0.0037268504910769502,numeric_exact,3,6,adult,9,GBM,Rashomon,HH,25
C,0.21859915345093806,3,25,0.0003101431146833456,numeric_tertile,3,4,adult,9,LogReg,Rashomon,HH,25
l1_ratio,0.1432076196856208,3,25,0.0003101431146833456,numeric_tertile,3,4,adult,9,LogReg,Rashomon,HH,25
learning_rate_init,0.7137212572849199,3,25,0.005061241168944096,numeric_exact,3,5,adult,9,MLP,Rashomon,HH,25
alpha,0.13523492996024594,4,25,0.005061241168944096,numeric_exact,4,4,adult,9,MLP,Rashomon,HH,25
activation,0.12676270242155352,2,25,0.005061241168944096,categorical_exact,2,12,adult,9,MLP,Rashomon,HH,25
hidden_layer_sizes,0.11404293160835004,5,25,0.005061241168944096,categorical_exact,5,3,adult,9,MLP,Rashomon,HH,25
max_features,0.7865883394963955,3,25,0.010503688437905088,categorical_exact,3,7,adult,9,RF,Rashomon,HH,25
min_samples_split,0.22308711884014681,3,25,0.010503688437905088,numeric_exact,3,5,adult,9,RF,Rashomon,HH,25
max_depth,0.21214221831787744,3,18,0.009884819334592662,numeric_exact,3,4,adult,9,RF,Rashomon,HH,25
min_samples_leaf,0.11583325578391257,3,25,0.010503688437905088,numeric_exact,3,4,adult,9,RF,Rashomon,HH,25
n_estimators,0.04269193135294278,3,25,0.010503688437905088,numeric_exact,3,6,adult,9,RF,Rashomon,HH,25
n_neighbors,0.3679566710421291,3,25,0.005819002543744102,numeric_tertile,3,6,adult,9,kNN,Rashomon,HH,25
p,0.11081365924292873,2,25,0.005819002543744102,numeric_exact,2,9,adult,9,kNN,Rashomon,HH,25
weights,0.05836609219696953,2,25,0.005819002543744102,categorical_exact,2,12,adult,9,kNN,Rashomon,HH,25
max_depth,0.2963375508405284,4,25,0.0010437918785740422,numeric_exact,4,4,adult,9,GBM,Rashomon,non_HH,25
learning_rate,0.06998207524273692,3,24,0.0010288361704361409,numeric_exact,3,7,adult,9,GBM,Rashomon,non_HH,25
n_estimators,0.03824061414298787,3,25,0.0010437918785740422,numeric_exact,3,6,adult,9,GBM,Rashomon,non_HH,25
subsample,0.036571763144036394,3,25,0.0010437918785740422,numeric_exact,3,5,adult,9,GBM,Rashomon,non_HH,25
C,0.22593975603755773,3,25,0.00013416815346402149,numeric_tertile,3,4,adult,9,LogReg,Rashomon,non_HH,25
l1_ratio,0.16961610088484363,3,25,0.00013416815346402149,numeric_tertile,3,4,adult,9,LogReg,Rashomon,non_HH,25
learning_rate_init,0.8156515764607829,3,25,0.0012259563725473379,numeric_exact,3,5,adult,9,MLP,Rashomon,non_HH,25
activation,0.13012384081463185,2,25,0.0012259563725473379,categorical_exact,2,12,adult,9,MLP,Rashomon,non_HH,25
alpha,0.12180226103856476,4,25,0.0012259563725473379,numeric_exact,4,4,adult,9,MLP,Rashomon,non_HH,25
hidden_layer_sizes,0.06852429532221799,5,25,0.0012259563725473379,categorical_exact,5,3,adult,9,MLP,Rashomon,non_HH,25
max_features,0.4763744869012964,3,25,0.0021729451205099682,categorical_exact,3,7,adult,9,RF,Rashomon,non_HH,25
max_depth,0.332750788850748,3,18,0.0020651077684000598,numeric_exact,3,4,adult,9,RF,Rashomon,non_HH,25
min_samples_split,0.23403410652325426,3,25,0.0021729451205099682,numeric_exact,3,5,adult,9,RF,Rashomon,non_HH,25
min_samples_leaf,0.12850014550496727,3,25,0.0021729451205099682,numeric_exact,3,4,adult,9,RF,Rashomon,non_HH,25
n_estimators,0.014696871193903688,3,25,0.0021729451205099682,numeric_exact,3,6,adult,9,RF,Rashomon,non_HH,25
n_neighbors,0.6011500660283567,3,25,0.0013122631607560106,numeric_tertile,3,6,adult,9,kNN,Rashomon,non_HH,25
weights,0.17270180198773807,2,25,0.0013122631607560106,categorical_exact,2,12,adult,9,kNN,Rashomon,non_HH,25
p,0.06516992192726881,2,25,0.0013122631607560106,numeric_exact,2,9,adult,9,kNN,Rashomon,non_HH,25
learning_rate,0.3721578646109385,4,50,0.0048441189347292486,numeric_exact,4,10,adult,0,GBM,full_pool,all,50
n_estimators,0.15142478292225867,3,50,0.0048441189347292486,numeric_exact,3,12,adult,0,GBM,full_pool,all,50
max_depth,0.019982193914572923,4,50,0.0048441189347292486,numeric_exact,4,10,adult,0,GBM,full_pool,all,50
subsample,0.01518957050478874,3,50,0.0048441189347292486,numeric_exact,3,13,adult,0,GBM,full_pool,all,50
C,0.405186242573116,3,50,0.012878683019990851,numeric_tertile,3,15,adult,0,LogReg,full_pool,all,50
l1_ratio,0.023851538839821173,3,50,0.012878683019990851,numeric_tertile,3,9,adult,0,LogReg,full_pool,all,50
learning_rate_init,0.2501960664665948,3,50,0.002344183841390443,numeric_exact,3,16,adult,0,MLP,full_pool,all,50
hidden_layer_sizes,0.06289605005738781,5,50,0.002344183841390443,categorical_exact,5,8,adult,0,MLP,full_pool,all,50
activation,0.03574810047882648,2,50,0.002344183841390443,categorical_exact,2,23,adult,0,MLP,full_pool,all,50
alpha,0.024536208088794715,4,50,0.002344183841390443,numeric_exact,4,10,adult,0,MLP,full_pool,all,50
max_depth,0.43580825211316826,4,43,0.0047409581987551104,numeric_exact,4,9,adult,0,RF,full_pool,all,50
max_features,0.1831704115632499,3,50,0.004629830910503402,categorical_exact,3,14,adult,0,RF,full_pool,all,50
min_samples_leaf,0.025674311311788312,3,50,0.004629830910503402,numeric_exact,3,16,adult,0,RF,full_pool,all,50
min_samples_split,0.007787595244228578,3,50,0.004629830910503402,numeric_exact,3,14,adult,0,RF,full_pool,all,50
n_estimators,0.0035649207063024077,3,50,0.004629830910503402,numeric_exact,3,14,adult,0,RF,full_pool,all,50
n_neighbors,0.4750714823209129,3,50,0.005601574831941927,numeric_tertile,3,16,adult,0,kNN,full_pool,all,50
weights,0.00879095671401391,2,50,0.005601574831941927,categorical_exact,2,24,adult,0,kNN,full_pool,all,50
p,0.0006320502844065813,2,50,0.005601574831941927,numeric_exact,2,25,adult,0,kNN,full_pool,all,50
learning_rate,0.3913148201968051,4,50,0.013128797762185557,numeric_exact,4,10,adult,0,GBM,full_pool,HH,50
n_estimators,0.1673169192254101,3,50,0.013128797762185557,numeric_exact,3,12,adult,0,GBM,full_pool,HH,50
max_depth,0.027775004748460234,4,50,0.013128797762185557,numeric_exact,4,10,adult,0,GBM,full_pool,HH,50
subsample,0.02111286706489707,3,50,0.013128797762185557,numeric_exact,3,13,adult,0,GBM,full_pool,HH,50
C,0.3942973309505866,3,50,0.03942824034905999,numeric_tertile,3,15,adult,0,LogReg,full_pool,HH,50
l1_ratio,0.022758453157891104,3,50,0.03942824034905999,numeric_tertile,3,9,adult,0,LogReg,full_pool,HH,50
learning_rate_init,0.2137476279193463,3,50,0.005062300459881064,numeric_exact,3,16,adult,0,MLP,full_pool,HH,50
activation,0.04273772644208426,2,50,0.005062300459881064,categorical_exact,2,23,adult,0,MLP,full_pool,HH,50
hidden_layer_sizes,0.03381788365678979,5,50,0.005062300459881064,categorical_exact,5,8,adult,0,MLP,full_pool,HH,50
alpha,0.018870486232609767,4,50,0.005062300459881064,numeric_exact,4,10,adult,0,MLP,full_pool,HH,50
max_depth,0.45727002888753737,4,43,0.013390748258686611,numeric_exact,4,9,adult,0,RF,full_pool,HH,50
max_features,0.12050322372532958,3,50,0.012837540394486978,categorical_exact,3,14,adult,0,RF,full_pool,HH,50
min_samples_leaf,0.03415770797945315,3,50,0.012837540394486978,numeric_exact,3,16,adult,0,RF,full_pool,HH,50
min_samples_split,0.012023376189651845,3,50,0.012837540394486978,numeric_exact,3,14,adult,0,RF,full_pool,HH,50
n_estimators,0.0013166055782810695,3,50,0.012837540394486978,numeric_exact,3,14,adult,0,RF,full_pool,HH,50
n_neighbors,0.4869585660847475,3,50,0.010513207405467512,numeric_tertile,3,16,adult,0,kNN,full_pool,HH,50
weights,0.007694587238597773,2,50,0.010513207405467512,categorical_exact,2,24,adult,0,kNN,full_pool,HH,50
p,0.0010209978163371884,2,50,0.010513207405467512,numeric_exact,2,25,adult,0,kNN,full_pool,HH,50
learning_rate,0.3367605951841755,4,50,0.0027019712399721204,numeric_exact,4,10,adult,0,GBM,full_pool,non_HH,50
n_estimators,0.1284177803527043,3,50,0.0027019712399721204,numeric_exact,3,12,adult,0,GBM,full_pool,non_HH,50
max_depth,0.011495580562296605,4,50,0.0027019712399721204,numeric_exact,4,10,adult,0,GBM,full_pool,non_HH,50
subsample,0.00907894326667537,3,50,0.0027019712399721204,numeric_exact,3,13,adult,0,GBM,full_pool,non_HH,50
C,0.4241432325242872,3,50,0.006013833553430454,numeric_tertile,3,15,adult,0,LogReg,full_pool,non_HH,50
l1_ratio,0.025820275746861437,3,50,0.006013833553430454,numeric_tertile,3,9,adult,0,LogReg,full_pool,non_HH,50
learning_rate_init,0.2658461625131808,3,50,0.0016413675500595135,numeric_exact,3,16,adult,0,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.0928620557776925,5,50,0.0016413675500595135,categorical_exact,5,8,adult,0,MLP,full_pool,non_HH,50
alpha,0.03672012952369041,4,50,0.0016413675500595135,numeric_exact,4,10,adult,0,MLP,full_pool,non_HH,50
activation,0.02700955322781571,2,50,0.0016413675500595135,categorical_exact,2,23,adult,0,MLP,full_pool,non_HH,50
max_depth,0.37499860053015566,4,43,0.0025044046493757593,numeric_exact,4,9,adult,0,RF,full_pool,non_HH,50
max_features,0.28952663047284943,3,50,0.00250758497719304,categorical_exact,3,14,adult,0,RF,full_pool,non_HH,50
min_samples_leaf,0.02560248954041568,3,50,0.00250758497719304,numeric_exact,3,16,adult,0,RF,full_pool,non_HH,50
n_estimators,0.008182550107902262,3,50,0.00250758497719304,numeric_exact,3,14,adult,0,RF,full_pool,non_HH,50
min_samples_split,0.0025341276728603783,3,50,0.00250758497719304,numeric_exact,3,14,adult,0,RF,full_pool,non_HH,50
n_neighbors,0.4673377597948173,3,50,0.0043315868681354525,numeric_tertile,3,16,adult,0,kNN,full_pool,non_HH,50
weights,0.00941080973979854,2,50,0.0043315868681354525,categorical_exact,2,24,adult,0,kNN,full_pool,non_HH,50
p,0.00045394807363467526,2,50,0.0043315868681354525,numeric_exact,2,25,adult,0,kNN,full_pool,non_HH,50
learning_rate,0.3024419235566542,4,50,0.004596682984343627,numeric_exact,4,10,adult,1,GBM,full_pool,all,50
max_depth,0.04164625500120881,4,50,0.004596682984343627,numeric_exact,4,8,adult,1,GBM,full_pool,all,50
n_estimators,0.032667716761838404,3,50,0.004596682984343627,numeric_exact,3,16,adult,1,GBM,full_pool,all,50
subsample,0.0008375534888005602,3,50,0.004596682984343627,numeric_exact,3,13,adult,1,GBM,full_pool,all,50
C,0.3104513629775043,3,50,0.0048624031450858266,numeric_tertile,3,12,adult,1,LogReg,full_pool,all,50
l1_ratio,0.04160468505289379,3,50,0.0048624031450858266,numeric_tertile,3,11,adult,1,LogReg,full_pool,all,50
learning_rate_init,0.32129137608925357,3,50,0.002316607824603485,numeric_exact,3,16,adult,1,MLP,full_pool,all,50
alpha,0.11191056140821468,4,50,0.002316607824603485,numeric_exact,4,10,adult,1,MLP,full_pool,all,50
hidden_layer_sizes,0.07075335165270685,5,50,0.002316607824603485,categorical_exact,5,8,adult,1,MLP,full_pool,all,50
activation,0.013057490016638801,2,50,0.002316607824603485,categorical_exact,2,18,adult,1,MLP,full_pool,all,50
max_depth,0.37355644138015137,4,41,0.00507481458013518,numeric_exact,4,9,adult,1,RF,full_pool,all,50
max_features,0.19086987643850775,3,50,0.005018747740760886,categorical_exact,3,13,adult,1,RF,full_pool,all,50
min_samples_leaf,0.09151176421746998,3,50,0.005018747740760886,numeric_exact,3,12,adult,1,RF,full_pool,all,50
n_estimators,0.03680113785250646,3,50,0.005018747740760886,numeric_exact,3,13,adult,1,RF,full_pool,all,50
min_samples_split,0.02459655688570909,3,50,0.005018747740760886,numeric_exact,3,15,adult,1,RF,full_pool,all,50
n_neighbors,0.4900726230660431,3,50,0.0055607768584933735,numeric_tertile,3,15,adult,1,kNN,full_pool,all,50
weights,0.0011491358878622467,2,50,0.0055607768584933735,categorical_exact,2,25,adult,1,kNN,full_pool,all,50
p,0.00014401233119810397,2,50,0.0055607768584933735,numeric_exact,2,25,adult,1,kNN,full_pool,all,50
learning_rate,0.32320954544538844,4,50,0.012238032846881042,numeric_exact,4,10,adult,1,GBM,full_pool,HH,50
n_estimators,0.04947873994083077,3,50,0.012238032846881042,numeric_exact,3,16,adult,1,GBM,full_pool,HH,50
max_depth,0.03585779768179249,4,50,0.012238032846881042,numeric_exact,4,8,adult,1,GBM,full_pool,HH,50
subsample,0.000695799226720192,3,50,0.012238032846881042,numeric_exact,3,13,adult,1,GBM,full_pool,HH,50
C,0.31024095639508503,3,50,0.01378167322250601,numeric_tertile,3,12,adult,1,LogReg,full_pool,HH,50
l1_ratio,0.04134077119277154,3,50,0.01378167322250601,numeric_tertile,3,11,adult,1,LogReg,full_pool,HH,50
learning_rate_init,0.2514838669222576,3,50,0.005227202179155181,numeric_exact,3,16,adult,1,MLP,full_pool,HH,50
alpha,0.12926466018704258,4,50,0.005227202179155181,numeric_exact,4,10,adult,1,MLP,full_pool,HH,50
hidden_layer_sizes,0.07627489664935665,5,50,0.005227202179155181,categorical_exact,5,8,adult,1,MLP,full_pool,HH,50
activation,0.006044229314567381,2,50,0.005227202179155181,categorical_exact,2,18,adult,1,MLP,full_pool,HH,50
max_depth,0.347880170874113,4,41,0.013591818507438272,numeric_exact,4,9,adult,1,RF,full_pool,HH,50
max_features,0.1912891169602348,3,50,0.013089646585311452,categorical_exact,3,13,adult,1,RF,full_pool,HH,50
min_samples_leaf,0.08171839457891475,3,50,0.013089646585311452,numeric_exact,3,12,adult,1,RF,full_pool,HH,50
n_estimators,0.03304259899301594,3,50,0.013089646585311452,numeric_exact,3,13,adult,1,RF,full_pool,HH,50
min_samples_split,0.02423004941275031,3,50,0.013089646585311452,numeric_exact,3,15,adult,1,RF,full_pool,HH,50
n_neighbors,0.48272225058806956,3,50,0.011543254494135789,numeric_tertile,3,15,adult,1,kNN,full_pool,HH,50
weights,0.0005675751635190859,2,50,0.011543254494135789,categorical_exact,2,25,adult,1,kNN,full_pool,HH,50
p,0.0001122208072916908,2,50,0.011543254494135789,numeric_exact,2,25,adult,1,kNN,full_pool,HH,50
learning_rate,0.27918727366805,4,50,0.0024416618748169996,numeric_exact,4,10,adult,1,GBM,full_pool,non_HH,50
max_depth,0.07050801900335474,4,50,0.0024416618748169996,numeric_exact,4,8,adult,1,GBM,full_pool,non_HH,50
n_estimators,0.022968006648687523,3,50,0.0024416618748169996,numeric_exact,3,16,adult,1,GBM,full_pool,non_HH,50
subsample,0.005077709825523003,3,50,0.0024416618748169996,numeric_exact,3,13,adult,1,GBM,full_pool,non_HH,50
C,0.3100873137429995,3,50,0.002346981701991868,numeric_tertile,3,12,adult,1,LogReg,full_pool,non_HH,50
l1_ratio,0.04208523440717991,3,50,0.002346981701991868,numeric_tertile,3,11,adult,1,LogReg,full_pool,non_HH,50
learning_rate_init,0.3800744816741203,3,50,0.0014957591017778166,numeric_exact,3,16,adult,1,MLP,full_pool,non_HH,50
alpha,0.08447551528976735,4,50,0.0014957591017778166,numeric_exact,4,10,adult,1,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.06521392399304606,5,50,0.0014957591017778166,categorical_exact,5,8,adult,1,MLP,full_pool,non_HH,50
activation,0.022037583902808397,2,50,0.0014957591017778166,categorical_exact,2,18,adult,1,MLP,full_pool,non_HH,50
max_depth,0.4059278687786361,4,41,0.002672840637907575,numeric_exact,4,9,adult,1,RF,full_pool,non_HH,50
max_features,0.19050507445718207,3,50,0.002742584798905353,categorical_exact,3,13,adult,1,RF,full_pool,non_HH,50
min_samples_leaf,0.10230191231096623,3,50,0.002742584798905353,numeric_exact,3,12,adult,1,RF,full_pool,non_HH,50
n_estimators,0.03995442075829149,3,50,0.002742584798905353,numeric_exact,3,13,adult,1,RF,full_pool,non_HH,50
min_samples_split,0.025751887090320193,3,50,0.002742584798905353,numeric_exact,3,15,adult,1,RF,full_pool,non_HH,50
n_neighbors,0.4952708421237332,3,50,0.003873592548913904,numeric_tertile,3,15,adult,1,kNN,full_pool,non_HH,50
weights,0.0017102762488373374,2,50,0.003873592548913904,categorical_exact,2,25,adult,1,kNN,full_pool,non_HH,50
p,0.00016990481962213169,2,50,0.003873592548913904,numeric_exact,2,25,adult,1,kNN,full_pool,non_HH,50
learning_rate,0.27346568127311954,4,50,0.004907005554528516,numeric_exact,4,10,adult,2,GBM,full_pool,all,50
n_estimators,0.05019130412298212,3,50,0.004907005554528516,numeric_exact,3,11,adult,2,GBM,full_pool,all,50
max_depth,0.021170447112813573,4,50,0.004907005554528516,numeric_exact,4,9,adult,2,GBM,full_pool,all,50
subsample,0.008827127959654181,3,50,0.004907005554528516,numeric_exact,3,12,adult,2,GBM,full_pool,all,50
C,0.25786877391989727,3,50,0.013355039023854457,numeric_tertile,3,11,adult,2,LogReg,full_pool,all,50
l1_ratio,0.0025127631160922026,3,50,0.013355039023854457,numeric_tertile,3,8,adult,2,LogReg,full_pool,all,50
learning_rate_init,0.2139742347376527,3,50,0.002146856857593469,numeric_exact,3,11,adult,2,MLP,full_pool,all,50
alpha,0.08248048924706135,4,50,0.002146856857593469,numeric_exact,4,10,adult,2,MLP,full_pool,all,50
hidden_layer_sizes,0.048408206683773415,5,50,0.002146856857593469,categorical_exact,5,7,adult,2,MLP,full_pool,all,50
activation,0.03738427303921358,2,50,0.002146856857593469,categorical_exact,2,21,adult,2,MLP,full_pool,all,50
max_depth,0.40820105504126114,4,39,0.005027914046348718,numeric_exact,4,7,adult,2,RF,full_pool,all,50
min_samples_leaf,0.19613553206255271,3,50,0.005436455713117112,numeric_exact,3,15,adult,2,RF,full_pool,all,50
max_features,0.08456546617062424,3,50,0.005436455713117112,categorical_exact,3,12,adult,2,RF,full_pool,all,50
min_samples_split,0.025852274162439456,3,50,0.005436455713117112,numeric_exact,3,16,adult,2,RF,full_pool,all,50
n_estimators,0.01806756894044576,3,50,0.005436455713117112,numeric_exact,3,13,adult,2,RF,full_pool,all,50
n_neighbors,0.46952297036425783,3,50,0.0058431203087653235,numeric_tertile,3,15,adult,2,kNN,full_pool,all,50
weights,0.00559654433055497,2,50,0.0058431203087653235,categorical_exact,2,25,adult,2,kNN,full_pool,all,50
p,0.001964236181705007,2,50,0.0058431203087653235,numeric_exact,2,24,adult,2,kNN,full_pool,all,50
learning_rate,0.29704092326977666,4,50,0.013376718405293411,numeric_exact,4,10,adult,2,GBM,full_pool,HH,50
n_estimators,0.07437621326492624,3,50,0.013376718405293411,numeric_exact,3,11,adult,2,GBM,full_pool,HH,50
max_depth,0.042356224095707405,4,50,0.013376718405293411,numeric_exact,4,9,adult,2,GBM,full_pool,HH,50
subsample,0.01301339645415758,3,50,0.013376718405293411,numeric_exact,3,12,adult,2,GBM,full_pool,HH,50
C,0.25114410413218186,3,50,0.04087278063068365,numeric_tertile,3,11,adult,2,LogReg,full_pool,HH,50
l1_ratio,0.0023021996049162113,3,50,0.04087278063068365,numeric_tertile,3,8,adult,2,LogReg,full_pool,HH,50
learning_rate_init,0.13727066495292076,3,50,0.004617238706500553,numeric_exact,3,11,adult,2,MLP,full_pool,HH,50
alpha,0.07582599823944342,4,50,0.004617238706500553,numeric_exact,4,10,adult,2,MLP,full_pool,HH,50
hidden_layer_sizes,0.06951900625477868,5,50,0.004617238706500553,categorical_exact,5,7,adult,2,MLP,full_pool,HH,50
activation,0.06926856178808102,2,50,0.004617238706500553,categorical_exact,2,21,adult,2,MLP,full_pool,HH,50
max_depth,0.38166173736561565,4,39,0.013959293032275904,numeric_exact,4,7,adult,2,RF,full_pool,HH,50
min_samples_leaf,0.12085917610411374,3,50,0.014330157945397928,numeric_exact,3,15,adult,2,RF,full_pool,HH,50
max_features,0.10095088986754204,3,50,0.014330157945397928,categorical_exact,3,12,adult,2,RF,full_pool,HH,50
min_samples_split,0.03876030901027891,3,50,0.014330157945397928,numeric_exact,3,16,adult,2,RF,full_pool,HH,50
n_estimators,0.015774049531125923,3,50,0.014330157945397928,numeric_exact,3,13,adult,2,RF,full_pool,HH,50
n_neighbors,0.475734273342922,3,50,0.011266119278130714,numeric_tertile,3,15,adult,2,kNN,full_pool,HH,50
weights,0.0047106388144085125,2,50,0.011266119278130714,categorical_exact,2,25,adult,2,kNN,full_pool,HH,50
p,0.00262258690245139,2,50,0.011266119278130714,numeric_exact,2,24,adult,2,kNN,full_pool,HH,50
learning_rate,0.25141022183488865,4,50,0.0026770384829964675,numeric_exact,4,10,adult,2,GBM,full_pool,non_HH,50
n_estimators,0.025241743785013652,3,50,0.0026770384829964675,numeric_exact,3,11,adult,2,GBM,full_pool,non_HH,50
max_depth,0.008659709704435883,4,50,0.0026770384829964675,numeric_exact,4,9,adult,2,GBM,full_pool,non_HH,50
subsample,0.003414096680113969,3,50,0.0026770384829964675,numeric_exact,3,12,adult,2,GBM,full_pool,non_HH,50
C,0.2679206960862498,3,50,0.006109969592649981,numeric_tertile,3,11,adult,2,LogReg,full_pool,non_HH,50
l1_ratio,0.002939221544629837,3,50,0.006109969592649981,numeric_tertile,3,8,adult,2,LogReg,full_pool,non_HH,50
learning_rate_init,0.26604843573314657,3,50,0.0014964369113404205,numeric_exact,3,11,adult,2,MLP,full_pool,non_HH,50
alpha,0.08027083423262261,4,50,0.0014964369113404205,numeric_exact,4,10,adult,2,MLP,full_pool,non_HH,50
hidden_layer_sizes,0.03846999268757526,5,50,0.0014964369113404205,categorical_exact,5,7,adult,2,MLP,full_pool,non_HH,50
activation,0.016510654402896743,2,50,0.0014964369113404205,categorical_exact,2,21,adult,2,MLP,full_pool,non_HH,50
max_depth,0.43873624734159566,4,39,0.002676396185835624,numeric_exact,4,7,adult,2,RF,full_pool,non_HH,50
min_samples_leaf,0.29425115083089887,3,50,0.0030948576599781306,numeric_exact,3,15,adult,2,RF,full_pool,non_HH,50
max_features,0.06853341771580325,3,50,0.0030948576599781306,categorical_exact,3,12,adult,2,RF,full_pool,non_HH,50
n_estimators,0.02099961116090642,3,50,0.0030948576599781306,numeric_exact,3,13,adult,2,RF,full_pool,non_HH,50
min_samples_split,0.019374268535247745,3,50,0.0030948576599781306,numeric_exact,3,16,adult,2,RF,full_pool,non_HH,50
n_neighbors,0.4654453181135596,3,50,0.0044153140367327445,numeric_tertile,3,15,adult,2,kNN,full_pool,non_HH,50
weights,0.006143465844995617,2,50,0.0044153140367327445,categorical_exact,2,25,adult,2,kNN,full_pool,non_HH,50
